metabolite,importance
231,0.026428571428571426
47,0.026349206349206344
189,0.022698412698412697
138,0.02218253968253968
210,0.020277777777777777
61,0.018928571428571427
99,0.018611111111111113
34,0.018095238095238095
147,0.018015873015873013
121,0.01753968253968254
55,0.017023809523809524
97,0.016944444444444446
171,0.01662698412698413
275,0.01642857142857143
252,0.015833333333333335
152,0.01579365079365079
144,0.015555555555555553
100,0.015317460317460318
163,0.01503968253968254
178,0.014999999999999996
33,0.014761904761904763
249,0.01476190476190476
227,0.014682539682539684
199,0.014444444444444447
195,0.014444444444444447
132,0.014444444444444444
122,0.014444444444444444
57,0.014166666666666668
226,0.014166666666666666
239,0.014166666666666666
243,0.014166666666666666
127,0.014166666666666666
246,0.013888888888888888
272,0.013849206349206349
125,0.013650793650793651
44,0.013571428571428573
157,0.013373015873015872
205,0.013055555555555556
228,0.012777777777777777
206,0.012777777777777777
110,0.012261904761904762
86,0.012182539682539684
273,0.012182539682539684
244,0.011666666666666665
26,0.011111111111111112
207,0.01111111111111111
234,0.010833333333333335
115,0.010793650793650795
245,0.010595238095238095
119,0.010277777777777776
146,0.010277777777777776
16,0.01
215,0.01
201,0.01
85,0.01
196,0.01
218,0.009722222222222222
174,0.00972222222222222
38,0.009444444444444445
116,0.009444444444444445
150,0.009404761904761905
43,0.008611111111111111
81,0.008611111111111111
30,0.008333333333333333
222,0.0077380952380952375
175,0.0077380952380952375
54,0.007222222222222222
176,0.007222222222222222
15,0.007222222222222222
12,0.007222222222222222
237,0.006944444444444444
274,0.006428571428571429
77,0.005833333333333334
190,0.0044444444444444444
179,0.0044444444444444444
240,0.0044444444444444444
191,0.0044444444444444444
130,0.004166666666666666
193,0.002777777777777778
96,0.002777777777777778
104,0.002777777777777778
265,0.002777777777777778
111,0.002777777777777778
151,0.002777777777777778
204,0.002777777777777778
59,0
80,0
169,0
168,0
156,0
