metabolite,importance
57,0.025377819983083142
54,0.023994189931689933
273,0.023947980658506975
138,0.023617786194186873
157,0.02081279831279832
26,0.019848034848034848
123,0.018131868131868133
12,0.017711295482193315
38,0.015711799461799462
204,0.01543969938706781
66,0.015148809523809523
206,0.014944597762933927
18,0.014939654939654939
53,0.014542606516290723
98,0.013963303963303968
193,0.013909499254893992
3,0.013857323232323233
81,0.013777348777348779
168,0.013580880345586228
126,0.012992112992112994
146,0.012979902979902978
104,0.012815371762740184
237,0.012631898760931017
52,0.01247554958081274
210,0.012422258869627289
48,0.012419873790841534
39,0.012149820098736507
64,0.012086802086802084
246,0.011981321981321983
178,0.011818755568755567
103,0.01170577414820836
32,0.011570051570051572
106,0.011401259559154298
37,0.011267036267036267
73,0.011080379830379832
156,0.011076248313090419
71,0.01069294858768543
133,0.010469310035842293
25,0.010430828201726035
196,0.010344611528822054
275,0.010056501776102502
211,0.010046653796653798
100,0.009969635627530364
255,0.00987063987063987
240,0.00960677184361395
75,0.00948717948717949
16,0.008912907268170426
30,0.008906048906048908
4,0.008807797805642633
265,0.008584298584298584
15,0.00857685009487666
109,0.00843186936936937
22,0.008408521303258145
72,0.008368838763575605
17,0.008236808236808238
249,0.008033033033033033
258,0.007965296123190862
158,0.007859448517343255
132,0.007807386112339673
7,0.00780701754385965
99,0.007807017543859649
2,0.007778741726110147
77,0.0077777777777777776
267,0.007570453282527586
175,0.007426900584795322
181,0.007170608108108109
154,0.007000627000627001
150,0.0068104556262451
190,0.0067399267399267425
85,0.006739369161969782
234,0.0065250965250965255
33,0.006161616161616163
60,0.006077694235588972
218,0.005965745965745966
171,0.0058680658680658705
179,0.0056292245765929986
203,0.005625
61,0.005610119047619047
155,0.005305760305760306
59,0.005256410256410256
268,0.005095865095865096
115,0.0050062656641604005
160,0.0050062656641604005
188,0.004505912162162161
24,0.0044736842105263155
116,0.004452855110749847
47,0.0044444444444444444
192,0.004420189420189419
226,0.0038157894736842103
228,0.003603603603603603
43,0.003415915915915916
236,0.0034065934065934077
199,0.0033333333333333344
144,0.0033333333333333335
183,0.0032894736842105266
185,0.0032561132561132566
80,0.0032205513784461155
44,0.002951388888888889
274,0.002777777777777778
86,0.002702702702702703
28,0.002702702702702703
231,0.002702702702702703
62,0.0025
223,0.00249084249084249
207,0.00249084249084249
262,0.0024774774774774765
19,0.0024774774774774765
152,0.0023931623931623936
50,0.0023931623931623936
96,0.0020270270270270267
69,0.001904761904761905
173,0.001904761904761905
250,0.0019047619047619048
105,0.0017241379310344825
151,0.0017094017094017094
9,0.0017094017094017094
88,0.0013157894736842105
263,0
159,0
122,0
8,0
215,0
21,0
252,0
176,0
243,0
147,0
224,0
222,0
