metabolite,importance
237,0.03915717785162507
54,0.038019397400233565
252,0.03775493355161339
81,0.03697971212677095
189,0.033089359964359966
218,0.03249144828999639
26,0.032026102157681105
201,0.030203927906133795
96,0.029852733010627745
269,0.029716117216117218
132,0.02611855861855862
30,0.025296107796107793
151,0.025265215873768506
85,0.02490610997189945
104,0.024525524114339902
55,0.023685263783947995
234,0.023559974086289875
153,0.023360537192774037
243,0.02271195031063452
138,0.02170307579847054
103,0.020638214125056235
171,0.019994507774113036
99,0.019976571779946148
8,0.019148594806489543
227,0.017880904204433615
203,0.01785917496443812
111,0.017631344473449738
228,0.017591529499424233
199,0.017460478118372858
274,0.016386800334168755
174,0.016093291093291096
15,0.015839924655714127
193,0.015645042092410515
196,0.015387273545168284
44,0.015344344094344093
176,0.015069544207914327
86,0.01400070743820744
115,0.01346097615834458
175,0.012497740655635392
168,0.010994369152263888
215,0.010796767046767049
35,0.010753646937857466
208,0.010253440253440256
57,0.009506313816658644
144,0.009316022753522753
155,0.008906048906048908
145,0.008226495726495727
116,0.008096202043570463
179,0.005849030849030848
50,0.005555555555555555
147,0.003415915915915916
