metabolite,importance
4,0.02717729007202692
181,0.023804542746075005
236,0.023755223755223754
41,0.021224325180768014
222,0.021166411708207374
133,0.020541979949874688
18,0.020192487297750458
96,0.01973715473715474
104,0.017696816134316135
217,0.01760294123197349
228,0.017140955298850034
267,0.016898263027295288
73,0.016702115649484067
26,0.016390363577863578
117,0.01567631070920545
215,0.015404651852020274
274,0.015226961634856371
132,0.014907652012915173
54,0.014858186278631724
255,0.0146360617413249
80,0.014534369534369533
95,0.014353749353749355
237,0.014193757631257633
265,0.014001694001694003
152,0.013977130325814538
24,0.013961038961038959
62,0.013833797032326442
33,0.013559609891846736
225,0.013548163548163551
196,0.01302394499762921
273,0.012439490334227176
224,0.012373152691488856
246,0.012186556133924558
253,0.011752297410192146
205,0.0115718984962406
17,0.011455672705672708
234,0.011425302609513138
28,0.01096205772676361
111,0.010926197133093687
12,0.010912698412698412
115,0.010878878066378068
243,0.010811403508771932
15,0.010749921407816143
84,0.010563970563970565
199,0.01036646102435576
153,0.01025969920706763
53,0.01023404839194313
231,0.010170809907652017
229,0.009789188790736779
116,0.009720388591356332
44,0.009503862150920974
189,0.008967816500711236
154,0.008789202736571158
146,0.008584298584298582
60,0.008083188741083476
122,0.007851037851037851
208,0.007833421656951068
268,0.0077777777777777776
174,0.0074981849981850006
254,0.0072964679543626905
151,0.007147147147147147
128,0.006966083730789614
179,0.0069060672514619885
252,0.00667887667887668
85,0.006627144785039523
100,0.006525096525096525
21,0.006514206514206513
61,0.00643483709273183
2,0.006362934362934365
138,0.006313236313236313
130,0.006291291291291292
10,0.006109022556390977
262,0.005926675663517769
86,0.005824175824175823
103,0.00568263607737292
112,0.0056240262819210185
250,0.005318424265792687
35,0.005277777777777778
171,0.005186757215619694
37,0.004805194805194805
16,0.004761904761904762
147,0.0047619047619047615
276,0.004607464607464608
3,0.004490392648287385
248,0.004464526701368806
64,0.0044444444444444444
144,0.004395604395604394
176,0.004144144144144144
43,0.004093567251461988
175,0.00405334249084249
81,0.004047619047619047
240,0.0036830859199280253
226,0.0034065934065934085
94,0.0027046783625731
38,0.0025
161,0.0021621621621621613
59,0.0019047619047619048
25,0.001388888888888889
200,0
109,0
30,0
150,0
191,0
