metabolite,importance
255,0.028193312064279805
167,0.022612669060037484
87,0.022180321398587655
272,0.021283123783123786
26,0.0195959657207535
146,0.01947690171374382
204,0.01947207762997237
17,0.019309536184536187
16,0.018833346201767256
18,0.01830409356725146
85,0.01768281568281568
152,0.01690140584877427
15,0.016594551282051284
228,0.01596669037458511
160,0.015913037097247625
43,0.01533806471306471
274,0.015011914748756855
275,0.014879827774564616
150,0.014756756756756756
28,0.014656382814277552
168,0.014555815213709952
250,0.014171343118711542
48,0.014109585293795824
154,0.013857379179959826
193,0.01356236875973718
134,0.013199214251845831
211,0.01285844820384294
103,0.012464203648414178
190,0.012231084467926574
108,0.012082317082317084
236,0.011807483527084252
240,0.011651651651651652
22,0.011638234532971374
118,0.011613503455608718
57,0.01160382898869741
107,0.011582990415227258
194,0.011306865177832921
99,0.01129413320202794
273,0.010932254879623302
184,0.010882579752548796
201,0.010866910866910868
86,0.01073680823680824
206,0.010402687590187592
94,0.010257230915125653
12,0.010173611111111114
216,0.010054886819592703
42,0.01001723766429649
135,0.009858295795795795
122,0.009804639804639805
256,0.009315084315084316
144,0.00907828282828283
231,0.008816866316866316
265,0.008155354602723024
226,0.008055716213610953
80,0.007853170189099
203,0.007544677544677545
185,0.007533986481354903
116,0.007468319968319966
148,0.007426900584795323
181,0.007384591994692613
253,0.00723938223938224
153,0.007239382239382237
151,0.006984372696447001
76,0.006846846846846848
199,0.006732909379968204
77,0.006313236313236313
195,0.006129032258064516
174,0.005974903474903477
7,0.005706644144144145
207,0.00568771065595022
183,0.005625
59,0.0054429429429429434
210,0.005268620268620267
35,0.005268620268620267
176,0.00499084249084249
100,0.0048706398706398705
175,0.004684684684684685
61,0.004682539682539682
170,0.004649122807017544
109,0.004607464607464608
54,0.004395604395604395
215,0.004366846603688709
178,0.004144144144144145
254,0.004047619047619047
51,0.003879731379731379
157,0.003869047619047619
234,0.00380952380952381
5,0.003806631964526701
111,0.0037820512820512823
266,0.003741830065359477
138,0.003708951866846604
33,0.003703703703703704
243,0.003518518518518518
202,0.0034749034749034765
105,0.0034065934065934085
50,0.0032936507936507944
179,0.0031015037593984957
83,0.0031015037593984957
189,0.0029513888888888897
158,0.002828282828282829
214,0.002702702702702703
132,0.002477477477477477
39,0.0020833333333333333
3,0.0020202020202020206
13,0.0019736842105263163
81,0.0017094017094017094
196,0.0013513513513513512
133,0.0013157894736842105
24,0.0013157894736842105
14,0
192,0
188,0
164,0
30,0
147,0
104,0
96,0
75,0
