metabolite,importance
151,0.026934774566353514
239,0.024304755802600636
123,0.023692564745196324
231,0.02177106684746753
210,0.020453559400927825
191,0.01989456492649217
99,0.019776637539795437
175,0.018432180965075703
203,0.017764851635819378
156,0.017432714669556773
195,0.01734543182819045
144,0.01720513276434329
132,0.017031174284463758
228,0.016501831501831505
104,0.016488732617764876
69,0.016081406739301477
148,0.01528449502133713
265,0.015269935927830665
54,0.015041950699845437
16,0.014712730370625109
35,0.014404962727331147
237,0.014065645315645317
61,0.013727271227271225
100,0.013721161879056618
181,0.013464013464013465
274,0.013350493350493351
122,0.013135740782799605
150,0.012876850064350067
130,0.012678571428571428
168,0.01234747525865947
85,0.012299151122680535
152,0.012235370672870673
226,0.01220171641224273
77,0.011940511940511942
146,0.011710526315789473
19,0.011591169408506873
211,0.011040438935175778
47,0.010852827617533502
275,0.010776515151515152
105,0.010533794162826422
206,0.01047924297924298
207,0.010353535353535354
4,0.009637989637989636
2,0.008950924608819345
72,0.008816471974366712
133,0.008798138798138797
221,0.008388278388278388
171,0.008360484544695072
28,0.008315168660563397
39,0.008156448814343551
138,0.00806018424439477
157,0.008013191763191764
115,0.007966537966537967
253,0.007841750078592186
30,0.007823105059947164
249,0.007795901743270164
159,0.007777777777777779
178,0.007252747252747251
214,0.007240697898592635
170,0.00723938223938224
255,0.00722898722898723
12,0.007113730271625009
243,0.006981235139129873
129,0.00694078947368421
24,0.006846846846846848
179,0.006378446115288221
14,0.006341228105933988
145,0.006194083694083694
224,0.006077694235588973
94,0.0060737342316289685
199,0.005853545853545854
234,0.005838530838530839
154,0.0058333333333333345
3,0.0058278446513740645
48,0.005625
193,0.005513784461152883
15,0.005480480480480481
272,0.0053415559772296015
44,0.0052027027027027025
229,0.005194805194805196
196,0.004864864864864865
26,0.004834307992202729
96,0.004818613256113256
95,0.004786036036036037
147,0.0045719027297974665
254,0.004552420759317312
240,0.004395604395604395
7,0.004297924297924298
86,0.004144144144144145
64,0.0041440723019670386
22,0.003870967741935484
185,0.0037820512820512823
89,0.003683085919928025
204,0.003609022556390978
183,0.0034065934065934085
236,0.0033333333333333344
116,0.0031015037593984957
262,0.002777777777777778
103,0.0025641025641025645
160,0.0025
189,0.0025
111,0.001973684210526316
43,0.001923076923076923
109,0.001904761904761905
80,0.001388888888888889
256,0.001388888888888889
81,0.0013513513513513514
57,0
273,0
50,0
