metabolite,importance
186,0.041575565950565954
19,0.028684453684453683
11,0.021820778399725765
30,0.021609326346168453
77,0.02050733988233988
29,0.018820818426081586
60,0.0184942084942085
23,0.017348612348612354
239,0.016911449296317715
37,0.016694386694386696
263,0.016261044698544697
52,0.015596999906210432
145,0.015293534395167792
89,0.014855129855129854
34,0.014764210422105161
154,0.014696940831809254
309,0.014386733210262624
235,0.014129711785961787
155,0.013844017528228057
208,0.013716824111560954
33,0.01305936070553006
46,0.01305059523809524
113,0.012518475676370416
88,0.012413283729073204
5,0.01240732103210881
107,0.012333879570721677
87,0.012023809523809523
68,0.011999783370751116
248,0.011981965403018033
157,0.011911764705882353
53,0.011815306767868438
230,0.01145194066246698
189,0.011416150898909521
194,0.01136207636207636
281,0.011354062604062607
188,0.011299871299871303
65,0.011267696267696269
152,0.011203346203346202
44,0.010775418275418275
118,0.010661974972319799
205,0.010581488404069049
108,0.01051442727913316
55,0.010442392037786774
127,0.010427721677721678
139,0.010165934261329
125,0.009867702816619226
122,0.009839743589743589
26,0.009824722061564168
270,0.009361709888025678
185,0.009164578111946533
236,0.008958333333333336
203,0.00869826593510804
174,0.008676863676863678
79,0.008586199836199838
197,0.008512328117591275
153,0.008479736637631375
231,0.008453282828282829
61,0.00838951588951589
51,0.008236808236808238
164,0.007951127819548874
224,0.007581699346405231
223,0.007274794697395317
169,0.007217261904761904
148,0.007072810230704967
146,0.007037593984962407
38,0.006970551378446115
64,0.006848822506717244
333,0.0066216216216216225
1,0.006442548679390785
190,0.006203007518796992
200,0.005964912280701755
99,0.005817163317163317
232,0.005494666152560889
151,0.005379665379665381
193,0.005173745173745173
140,0.005138183296078033
172,0.005115995115995118
147,0.004999999999999999
255,0.004855309855309855
135,0.0047857142857142855
115,0.004608294930875576
177,0.0044444444444444444
244,0.0044444444444444444
142,0.004420189420189419
32,0.004404761904761904
216,0.004395604395604395
110,0.004128289473684211
237,0.003614163614163614
297,0.0036090225563909784
179,0.0034749034749034765
168,0.0033333333333333335
180,0.002927927927927928
195,0.002828282828282829
337,0.002702702702702703
196,0.002702702702702703
254,0.002702702702702703
258,0.0025225225225225228
150,0.0025
45,0.0025
2,0.002477477477477477
311,0.002368421052631579
339,0.0020270270270270267
273,0.001973684210526316
104,0.001973684210526316
160,0.001904761904761905
167,0.001904761904761905
72,0.0017094017094017094
272,0.0013157894736842105
212,0.0013157894736842105
336,0.0013157894736842105
257,0
323,0
21,0
184,0
