metabolite,importance
211,0.040894045109440086
157,0.02846806366543209
291,0.02257004257004257
239,0.02159194674621172
195,0.021475732341606702
51,0.021192952179794288
164,0.020267052767052766
235,0.018884711779448626
271,0.01860511625585026
209,0.017635216006926534
100,0.017212301587301585
139,0.016453899272235437
167,0.016059822655217392
237,0.015567250435671486
248,0.015485669301458777
87,0.014940476190476192
125,0.014318666555508664
272,0.014293747188484031
247,0.013822224480119216
104,0.01325396825396825
109,0.013098822506717242
66,0.012777777777777779
45,0.01252342568132042
323,0.01223503223503224
68,0.012199941877361236
270,0.012090828248722985
219,0.012078337736232476
253,0.011901106934001671
262,0.011754298941798944
299,0.011608751608751609
144,0.011355971355971354
75,0.010949211607106345
53,0.010839598997493736
191,0.010795766733266734
60,0.010530058177117002
337,0.010496921182266007
154,0.010330490988385725
242,0.0100498712998713
254,0.009908043345543344
111,0.009770638718007141
89,0.009757857915752654
324,0.00957400839753781
30,0.009392284980520275
146,0.009234022556390976
256,0.009165594165594166
79,0.009164578111946533
96,0.009154223441150437
229,0.008811725259093682
65,0.008376068376068375
61,0.00837092731829574
150,0.008275248933143669
26,0.008125
257,0.007948587685429793
244,0.007871120107962214
4,0.007744868929079455
155,0.007727920227920227
48,0.007197967197967199
140,0.007045454545454546
145,0.006944444444444444
63,0.0069238975817923175
179,0.0068082368082368104
24,0.006582434082434081
295,0.006323703511203511
5,0.006309523809523809
132,0.006234876234876237
31,0.006222050223598213
177,0.0061507936507936515
34,0.006036036036036037
273,0.006006944444444444
233,0.005964912280701755
11,0.005873253060753061
147,0.005592346250240986
174,0.005433620433620434
202,0.005268620268620267
17,0.0052027027027027025
188,0.0051709401709401715
302,0.0051709401709401715
228,0.005151515151515152
118,0.004884004884004883
240,0.004790692948587687
293,0.004786036036036037
203,0.00475794475794476
21,0.004664003759398495
9,0.004651780967570442
170,0.004451161688003793
213,0.0044444444444444444
223,0.004395604395604395
251,0.004209401709401709
236,0.004200244200244199
200,0.00405701754385965
13,0.0038095238095238095
279,0.003444272445820434
81,0.0034065934065934077
292,0.0033333333333333344
186,0.003101503759398496
297,0.002828282828282829
114,0.002777777777777778
220,0.002702702702702703
258,0.002702702702702703
176,0.002702702702702703
62,0.00249084249084249
19,0.0024774774774774765
127,0.002393162393162393
255,0.0023684210526315795
221,0.001973684210526316
181,0.001973684210526316
326,0.001973684210526316
182,0.001904761904761905
288,0.001904761904761905
309,0.0019047619047619048
185,0.001470588235294118
224,0.0013888888888888892
52,0.0013888888888888892
189,0.001388888888888889
47,0.0013513513513513514
142,0.0013157894736842105
126,0.0013157894736842105
225,0.0013157894736842105
152,0
306,0
7,0
333,0
20,0
106,0
263,0
116,0
148,0
178,0
180,0
190,0
141,0
196,0
197,0
231,0
261,0
115,0
105,0
246,0
77,0
64,0
250,0
38,0
1,0
