metabolite,importance
136,0.022715175412543837
216,0.019428571428571434
167,0.019085198034997558
265,0.01658643735776223
247,0.016411588411588414
237,0.01588844631266444
179,0.015735479910616034
115,0.015609667359667363
224,0.015579509027784889
178,0.015408971145813256
102,0.015057453057453058
107,0.014493641883377253
191,0.014471145692075924
261,0.014385693502714778
19,0.014300934207910954
189,0.014202255639097744
182,0.012797990297990296
281,0.012335271317829457
198,0.012261904761904762
210,0.012241006523765148
153,0.012141570141570145
271,0.011625779266432625
30,0.011082706766917293
125,0.010870994905477667
31,0.010847117794486218
337,0.010643678160919545
197,0.01060805860805861
251,0.010261904761904765
219,0.01022978959025471
122,0.009964285714285719
157,0.009924066924066924
245,0.009828828828828831
236,0.009595238095238096
230,0.009456654456654456
209,0.009420189420189422
235,0.00934920634920635
174,0.009173799884326202
141,0.009153846153846157
223,0.00910902255639098
207,0.008992800303145131
123,0.008833333333333339
37,0.008739926739926742
169,0.008601503759398499
108,0.008566544566544567
24,0.008444444444444447
222,0.008384070884070886
195,0.008325027685492802
193,0.008217338217338218
137,0.00813706563706564
97,0.007921445221445228
288,0.00785714285714286
196,0.007830870279146144
190,0.007732558139534888
332,0.007643678160919541
21,0.00761904761904762
212,0.0075152625152625175
73,0.007386149886149884
205,0.007168597168597169
119,0.007155067155067156
306,0.007108372108372106
4,0.007000000000000002
263,0.006871921182266013
320,0.006822393822393823
221,0.0068131868131868145
155,0.006709401709401709
273,0.0066216216216216225
262,0.006568986568986571
6,0.006214285714285717
45,0.006120689655172411
62,0.006079365079365083
105,0.0058913593396352016
339,0.005764411027568922
140,0.005746031746031749
77,0.005689655172413793
243,0.0056477166821994424
114,0.005533661740558294
34,0.005500000000000005
145,0.005500000000000003
270,0.0055000000000000005
139,0.0054908424908424935
144,0.005477477477477478
38,0.005333333333333334
135,0.005333333333333333
272,0.005333333333333333
60,0.005333333333333332
172,0.005330091364574126
151,0.005201465201465203
228,0.005138183296078034
250,0.004999999999999998
297,0.00485714285714286
109,0.004842192691029901
254,0.004833333333333334
121,0.004727027027027028
1,0.004714285714285715
242,0.004666666666666668
164,0.00451827242524917
215,0.004452855110749849
63,0.004366666666666668
322,0.004310344827586206
257,0.0042749393912184614
110,0.004222222222222226
309,0.004153846153846155
148,0.004144144144144146
304,0.004063492063492064
66,0.003902298850574712
96,0.0038893630472577848
10,0.0038223938223938235
305,0.0037932669511616893
255,0.0036090225563909784
113,0.003563122923588039
239,0.0034065934065934064
126,0.0034065934065934064
116,0.0032142857142857155
13,0.003115789473684209
186,0.003101503759398498
253,0.0030000000000000035
240,0.0029787234042553206
104,0.002880952380952383
89,0.002777777777777778
293,0.0027027027027027046
5,0.0025862068965517237
194,0.002490842490842492
88,0.0024908424908424895
162,0.0023931623931623945
111,0.0023684210526315782
23,0.0021428571428571417
183,0.0020689655172413785
192,0.0020202020202020193
312,0.001973684210526315
203,0.0019186046511627916
244,0.0017999999999999993
51,0.001746031746031747
292,0.0017241379310344832
334,0.0017241379310344823
232,0.0017094017094017092
69,0.001702127659574468
202,0.0016666666666666674
290,0.0014102564102564108
154,0.0012500000000000005
233,0.0012500000000000005
147,0.0012222222222222224
229,2.3485487059378317e-18
35,1.6653345369377355e-18
226,0
225,0
16,0
81,0
87,0
106,0
175,0
188,0
323,0
324,0
200,0
333,0
127,0
118,0
185,0
65,0
256,0
61,0
132,0
26,0
29,0
146,0
246,0
264,0
181,0
44,0
52,0
259,0
258,0
252,0
53,0
