metabolite,importance
292,0.02709355615662331
2,0.02596824793132094
52,0.021512380459748882
256,0.02097712229291177
94,0.019022295321637427
250,0.0176729407979408
126,0.017483391430759852
174,0.016862191862191865
151,0.01627776506469206
271,0.016178740553740557
118,0.016119115740826265
220,0.01602569927644206
47,0.015932723966779694
87,0.015107982295482296
200,0.015002540134119082
219,0.014761904761904764
195,0.014548475260549565
263,0.01337722337722338
68,0.013311590219484956
259,0.012804308067465962
30,0.012552552552552552
35,0.012380952380952383
181,0.011875860823229244
185,0.011758154916049651
239,0.011418258918258917
122,0.011251289989680084
115,0.011209781209781208
238,0.011083195389003011
297,0.011077958848856683
255,0.01107371794871795
325,0.01104733420522894
216,0.010936355311355313
197,0.010637549584918004
89,0.01041596107385581
167,0.010214830214830217
209,0.010171600171600171
144,0.01003052503052503
242,0.009861399861399863
270,0.00971214801710158
154,0.009496996996996996
188,0.009365079365079366
147,0.00924908424908425
338,0.008706593590494518
26,0.008611111111111111
334,0.008606509735541994
102,0.008426292297260038
125,0.00833549444330429
51,0.008329678362573098
66,0.008236808236808238
184,0.008154761904761904
254,0.007966537966537967
6,0.00796401515151515
323,0.007863408521303256
21,0.00779786003470214
225,0.007587397982134825
148,0.007437295595190332
224,0.007275457275457276
339,0.007248157248157249
45,0.007125199362041468
17,0.007089679326521433
257,0.007033292691187427
244,0.006970551378446115
23,0.006911031911031911
61,0.0068759018759018764
106,0.00680823680823681
145,0.0067821067821067825
191,0.006634491634491635
107,0.006576407234301973
180,0.0065250965250965255
63,0.006442994718856788
117,0.006178426836321572
320,0.0061507936507936515
109,0.00610929610929611
155,0.00602773826458037
281,0.005916963153805259
237,0.005906675906675906
25,0.005720551378446115
331,0.005590277777777778
186,0.005523930726136608
153,0.0053113553113553124
309,0.00523809523809524
5,0.0050062656641604005
240,0.004761904761904762
179,0.004761904761904762
208,0.004649122807017545
4,0.004412104412104411
229,0.004166666666666667
196,0.004144144144144144
132,0.0041025641025641026
114,0.004018492176386913
212,0.0038888888888888888
332,0.0038888888888888888
168,0.003873873873873874
152,0.003851351351351351
53,0.0038223938223938218
193,0.0036090225563909784
248,0.003609022556390978
207,0.0034285714285714284
139,0.0034065934065934085
19,0.003399122807017544
60,0.0033428165007112374
260,0.0033333333333333344
329,0.0033333333333333335
38,0.003101503759398496
127,0.0031015037593984957
157,0.0031015037593984957
272,0.0031015037593984957
236,0.002828282828282829
273,0.002828282828282829
190,0.002777777777777778
231,0.002777777777777778
235,0.002702702702702703
221,0.002702702702702703
108,0.002702702702702703
104,0.00249084249084249
34,0.002490842490842489
203,0.002477477477477477
177,0.002393162393162393
124,0.002393162393162393
77,0.0020833333333333333
11,0.0020833333333333333
96,0.001904761904761905
1,0.001904761904761905
123,0.0015625
269,0.001470588235294118
285,0.0013513513513513514
251,0
245,0
312,0
262,0
146,0
290,0
199,0
113,0
211,0
