metabolite,importance
195,0.03450814031309388
203,0.026882848647554528
299,0.024821904821904828
272,0.023744487691856112
200,0.023487604145498883
192,0.023265133988818194
209,0.02314353592314119
153,0.021333134030502455
116,0.021158893856262274
24,0.02048806614596088
212,0.020218414626309366
104,0.01862288870028808
92,0.018384924996767103
339,0.01790136111343542
208,0.017471537076800235
77,0.016942433504933505
191,0.01596954096954097
236,0.015055909003277423
117,0.014716312611049451
290,0.014421594916150271
250,0.013963273568536725
189,0.01305784692881467
60,0.012858458516353257
205,0.012817460317460318
226,0.01247079551355867
234,0.012307852965747702
260,0.01216880341880342
9,0.01173126908421026
197,0.011491388728230835
75,0.01137063031799874
252,0.011362076362076362
216,0.011345715216682959
178,0.011096159599449072
233,0.011062601062601063
194,0.010925568425568426
127,0.0108115719406042
196,0.010788931463273565
259,0.010490519437887862
74,0.010388575388575388
175,0.010347490347490346
338,0.010200699683458304
123,0.009896214896214898
323,0.009854552354552355
174,0.009806465464360202
246,0.009657989394831501
106,0.009625199362041467
131,0.00951388888888889
184,0.009399327557222293
118,0.009298245614035089
238,0.009246031746031747
31,0.009103688708951866
145,0.008923611111111111
155,0.008877233406095884
160,0.008613008613008613
198,0.00852219465122691
311,0.008484421921921923
136,0.00803921568627451
19,0.008033794162826421
281,0.007706476530005943
221,0.007644533631375736
325,0.007588683246577983
115,0.007578622578622577
232,0.007574404761904763
16,0.0074816849816849796
26,0.007222222222222222
89,0.007058419581105606
38,0.007021901709401709
316,0.00646730462519936
306,0.0062030075187969914
87,0.006199959357854093
47,0.006099865047233468
134,0.006006944444444444
179,0.0058680658680658705
6,0.0057432432432432436
296,0.005726495726495728
230,0.005433620433620435
333,0.0051896633475580845
122,0.005128530786425523
132,0.004795482295482298
109,0.004751461988304093
20,0.004684684684684685
5,0.004607464607464608
186,0.004591129591129592
68,0.00413772906032968
111,0.0041025641025641026
139,0.004047619047619047
237,0.0038784461152882206
144,0.003828828828828828
269,0.0025
167,0.002490842490842489
126,0.0024774774774774765
66,0.0020833333333333333
248,0.001973684210526316
340,0.001904761904761905
263,0.0017094017094017094
324,0
181,0
182,0
202,0
235,0
314,0
