metabolite,importance
164,0.03237129987129987
17,0.025285154660154664
106,0.023671133967186595
104,0.021949136221582042
212,0.02150827519248572
5,0.020135489510489508
223,0.018321682192649937
126,0.017761325013646995
65,0.017369046316414737
221,0.016908102565997302
189,0.016102219731251987
145,0.016006459756459753
132,0.0158528276175335
226,0.015807641432641434
256,0.015615038115038116
66,0.01493705243705244
332,0.014864751970015128
154,0.014639932139932138
142,0.014077736314578421
238,0.013498257314046788
60,0.01336311152100626
115,0.013327067669172932
272,0.013103275340117446
144,0.012867134051344577
165,0.012356018250755092
258,0.012078272604588396
219,0.011675984833879572
237,0.011370508439473959
24,0.011280547409579667
131,0.011086773586773586
195,0.011046634870164282
192,0.010911263148105256
186,0.010652458652458653
53,0.010615450615450616
11,0.010390702627544733
220,0.010386904761904762
153,0.010199175824175823
196,0.00966521032310506
261,0.009487946252652134
235,0.009465894465894466
239,0.00946236559139785
255,0.009321436821436822
87,0.009260139260139261
211,0.00913753979543453
188,0.009004370375338116
19,0.008937495253284727
122,0.008807615995115994
203,0.008730440967283074
200,0.00851763851763852
128,0.008410790598290599
178,0.00821939586645469
236,0.007896938291675135
100,0.00754594820384294
38,0.00754594820384294
78,0.007522522522522524
290,0.007448187103359518
254,0.007337092731829573
21,0.00722893946578157
232,0.007222222222222222
270,0.007155067155067154
31,0.007098307098307098
107,0.006987756987756988
316,0.00689084189084189
120,0.006825396825396826
229,0.006765873015873016
322,0.006710526315789473
264,0.006666666666666667
48,0.006361810232777974
248,0.006281493704094323
147,0.00627610693400167
40,0.006145833333333334
125,0.006126694942484416
325,0.006111111111111111
209,0.006108108108108108
81,0.00590035433411114
244,0.005726495726495728
61,0.005636049583418005
151,0.005531795531795531
213,0.005425205425205426
251,0.005384893822393821
64,0.004924812030075189
247,0.004893162393162394
292,0.004761904761904762
89,0.004722904722904723
34,0.004517869517869517
136,0.004487179487179488
184,0.004452855110749847
26,0.004144144144144145
88,0.004144144144144145
333,0.004144144144144145
172,0.004129129129129129
324,0.0038223938223938218
20,0.0037820512820512823
181,0.003645833333333334
225,0.003609022556390978
168,0.003536184210526316
337,0.0034749034749034765
127,0.0034065934065934077
156,0.0034065934065934077
202,0.0033333333333333344
285,0.0031015037593984957
99,0.0028282828282828287
108,0.002820512820512821
193,0.0028125
139,0.002777777777777778
273,0.0027046783625731
228,0.00249084249084249
155,0.0023931623931623936
245,0.002393162393162393
176,0.001973684210526316
70,0.0019047619047619048
105,0.0018018018018018016
263,0.0015625
297,0.001388888888888889
339,0.001388888888888889
246,0.0013157894736842105
309,0.0013157894736842105
323,0
286,0
1,0
271,0
265,0
257,0
243,0
231,0
224,0
179,0
174,0
169,0
140,0
114,0
83,0
45,0
182,0
