metabolite,importance
236,0.02165949060685903
188,0.017708968366863104
261,0.017428544616044615
270,0.01708141321044547
48,0.017058812058812056
220,0.016691669076537498
323,0.016683346880715308
181,0.016244527856369963
290,0.015835534782903206
19,0.015599694423223835
139,0.015309763545057663
106,0.015196011527249668
38,0.015105529546319019
194,0.014837969837969837
263,0.014744905402800141
115,0.014710993526783001
196,0.01442756774993617
47,0.014350971850971853
26,0.014323771088476973
5,0.014263191763191763
200,0.014039859697754436
178,0.013571758571758573
135,0.013547147494515915
224,0.01347966242703085
239,0.01334807124280809
154,0.013024246774246772
252,0.012787040287040285
34,0.012564406511774935
325,0.011759018995861101
221,0.011732456140350876
219,0.011625716625716627
108,0.011472431077694236
29,0.011355923592765698
146,0.011229209387104123
16,0.01122333548804137
225,0.011103896103896102
118,0.011005753652812476
339,0.010770385770385773
254,0.01062402628192102
247,0.01057347670250896
155,0.010551378446115289
3,0.010376461988304093
244,0.010284495021337128
172,0.01014625725152041
297,0.010106948405496499
281,0.01
197,0.009979990298326462
81,0.009950859950859951
230,0.009873737373737375
223,0.009834044570886677
320,0.009793393740762164
232,0.009655727155727156
228,0.009423897581792318
145,0.009400584795321638
245,0.009031593406593407
104,0.00893162393162393
198,0.008777348777348775
235,0.008376068376068378
292,0.008277233277233278
337,0.00814028314028314
21,0.00808784782468993
60,0.00804972804972805
110,0.00799466615256089
132,0.007696504884004883
222,0.007427599664441771
169,0.007184966921809026
182,0.007132682132682132
89,0.00701388888888889
66,0.00697247150133398
11,0.006949806949806953
87,0.006873855311355312
53,0.006683467741935484
91,0.006582434082434081
174,0.006464646464646464
183,0.00643483709273183
251,0.006234876234876238
160,0.006120594278489014
109,0.006113256113256114
258,0.006077694235588973
257,0.006006944444444444
237,0.005636049583418005
20,0.00523809523809524
122,0.00513073133762789
77,0.005075187969924812
285,0.004969093406593408
332,0.004810905468800205
256,0.004761904761904762
243,0.0047619047619047615
184,0.004464526701368806
271,0.004144144144144145
114,0.00412912912912913
126,0.003878446115288221
151,0.003869047619047619
309,0.0034749034749034765
203,0.0033428165007112374
102,0.003342816500711237
195,0.0033333333333333344
144,0.003101503759398496
189,0.0031015037593984957
191,0.0031015037593984957
61,0.0027777777777777783
229,0.0025862068965517237
246,0.00249084249084249
190,0.00249084249084249
96,0.00249084249084249
111,0.0020833333333333333
164,0.0019736842105263163
125,0.001904761904761905
322,0.001904761904761905
167,0.001904761904761905
24,0.001904761904761905
65,0.0013888888888888892
94,0.0013157894736842107
334,0
255,0
202,0
168,0
216,0
217,0
272,0
186,0
