metabolite,importance
31,0.026252159363950246
211,0.019569210111005778
60,0.01916780303877078
233,0.019074900522268942
118,0.0180076368234263
61,0.017924495873412286
20,0.01784513366750209
38,0.017649040741146007
105,0.016808849045691153
225,0.016615990990990995
184,0.016175976258213102
205,0.016137346137346138
174,0.01577231366705051
5,0.015026142262984368
45,0.014909615714569273
19,0.01489501430290904
65,0.014831349206349207
139,0.014117063492063492
337,0.013726673101673102
44,0.012741679649574386
123,0.012591575091575094
165,0.012366649866649869
309,0.012008416745258852
115,0.011849400007294744
323,0.011827020774389194
11,0.011817739898235253
132,0.011683826683826684
41,0.011386800334168756
235,0.011069670017038442
145,0.01087073680823681
122,0.010625441809652336
209,0.010507703081232493
89,0.010367965367965368
281,0.010215629162997585
186,0.010182374748907007
203,0.009948661977524455
21,0.00975695475695476
322,0.009566709566709566
37,0.009517386704886704
24,0.009241164241164241
9,0.009209562367457104
190,0.00900998124682335
194,0.008901098901098903
164,0.008629032258064516
85,0.008584298584298582
243,0.008573855810697915
192,0.008412859070753809
88,0.00837092731829574
107,0.008236808236808238
8,0.008191763191763193
163,0.008095238095238095
250,0.007975869160079687
52,0.007973531844499586
202,0.007919347919347921
339,0.007887687969924811
188,0.007786188444083182
157,0.0074314163787848
66,0.0073994280573227945
169,0.0072443977591036424
261,0.007169335327230064
25,0.007056277056277056
232,0.006921921921921921
172,0.006829573934837093
257,0.006765045588574999
237,0.006556795131845841
125,0.006509334667229403
292,0.006471306471306471
255,0.006322393822393821
273,0.006262210012210012
106,0.006184371184371186
4,0.006161616161616163
126,0.006111111111111111
216,0.006077694235588973
198,0.005842595842595843
270,0.0058333333333333345
272,0.005756113256113256
114,0.0056267562846510225
153,0.00552519118308592
251,0.005495495495495496
195,0.005405405405405406
244,0.005384893822393821
200,0.0053125
108,0.005255255255255255
311,0.005184305184305186
228,0.005075187969924812
155,0.004977477477477477
43,0.004957264957264958
224,0.004855309855309856
53,0.004790692948587687
246,0.0047619047619047615
239,0.004490392648287385
236,0.004382239382239381
6,0.004264507422402159
70,0.004224137931034483
204,0.004201388888888889
162,0.0041025641025641026
156,0.004091591591591592
227,0.0039501039501039495
196,0.003878446115288221
63,0.0038223938223938218
290,0.0038223938223938218
79,0.0038223938223938218
100,0.00380952380952381
51,0.003609022556390978
154,0.003609022556390978
256,0.003467261904761905
167,0.0034065934065934072
306,0.003378378378378378
152,0.0033333333333333344
245,0.0033333333333333335
104,0.0027777777777777783
333,0.002777777777777778
151,0.002702702702702703
263,0.0026671408250355617
320,0.00249084249084249
140,0.002490842490842489
135,0.002477477477477477
113,0.0023931623931623936
142,0.0019047619047619048
81,0.0015625
325,0.001388888888888889
148,0.001388888888888889
13,0.001388888888888889
247,0.0013513513513513514
226,0.0013157894736842105
299,0
317,0
297,0
17,0
127,0
34,0
271,0
258,0
254,0
36,0
242,0
48,0
229,0
219,0
77,0
87,0
147,0
144,0
1,0
